data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2021,164259973,144596274,1,25,22,M,10,50,22,
2021,164260414,144596664,0,104,NS,X,99,50,,
2021,164258185,144594759,0,104,NS,X,99,50,,
2021,164259976,144596276,1,35,32,M,10,50,32,
2021,164254799,144591810,1,46,43,F,10,50,43,
2021,164254800,144591810,2,19,16,F,10,50,16,
2021,164258618,144595114,1,33,30,M,30,50,30,
2021,164258619,144595114,2,35,32,U,98,50,30,35
2021,164259135,144595550,1,19,16,M,30,50,16,
2021,164259136,144595550,2,20,17,M,30,50,17,
2021,164259137,144595550,3,18,15,M,30,50,15,
2021,164259138,144595550,4,20,17,M,30,50,17,
2021,164259131,144595547,1,31,28,F,20,50,28,
2021,165316546,145529665,1,47,44,M,10,50,44,
2021,164257545,144594230,0,104,NS,X,99,50,,
2021,164259974,144596275,1,57,54,M,10,50,54,
2021,164259975,144596275,2,59,56,M,10,50,56,
2021,164258623,144595118,0,104,NS,X,99,50,,
2021,168630293,148468891,0,104,NS,X,99,50,,
2021,170210386,149865056,1,24,21,M,10,50,21,
2021,164260421,144596670,1,25,22,M,10,50,22,
2021,168226696,148112827,1,49,46,M,10,50,46,
2021,164260415,144596665,1,22,19,M,30,50,19,
2021,164260416,144596665,2,24,21,F,30,50,21,
2021,164259130,144595546,1,48,45,M,10,50,45,
2021,164259977,144596277,1,30,27,M,10,50,27,
2021,164259978,144596277,2,30,27,F,10,50,27,
2021,168226672,148112806,0,104,NS,X,99,50,,
2021,164258620,144595115,0,104,NS,X,99,50,,
2021,164258617,144595113,0,104,NS,X,99,50,,
2021,168226741,148112866,0,104,NS,X,99,50,,
2021,164258622,144595117,1,44,41,F,10,50,41,
2021,164258621,144595116,1,38,35,M,10,50,35,
2021,164259132,144595548,1,40,37,F,10,50,37,
2021,168226757,148112882,1,26,23,F,30,50,23,
2021,164259980,144596279,1,39,36,F,30,50,36,
2021,164254801,144591811,0,104,NS,X,99,50,,
2021,164259981,144596280,0,104,NS,X,99,50,,
2021,164260420,144596669,0,104,NS,X,99,50,,
2021,168226699,148112830,1,55,52,F,10,50,52,
2021,164259985,144596283,1,36,33,M,20,50,33,
2021,164259139,144595551,0,104,NS,X,99,50,,
2021,164258625,144595120,0,104,NS,X,99,50,,
2021,164258626,144595121,1,25,22,M,10,50,22,
2021,165316588,145529700,1,32,29,F,10,50,29,
2021,165316589,145529700,2,53,50,M,10,50,50,
2021,164260419,144596668,0,104,NS,X,99,50,,
2021,165316591,145529702,1,47,44,M,10,50,44,
2021,164259987,144596285,1,27,24,M,10,50,24,
2021,164259140,144595552,1,58,55,M,10,50,55,
2021,164258631,144595125,1,45,42,F,30,50,42,
2021,164258632,144595125,2,39,36,F,30,50,36,
2021,164260422,144596671,1,26,23,F,40,50,23,
2021,164260423,144596671,2,39,36,M,10,50,36,
2021,164258629,144595123,0,104,NS,X,99,50,,
2021,164258653,144595144,0,104,NS,X,99,50,,
2021,164259992,144596290,1,20,17,M,10,50,17,
2021,164259986,144596284,0,104,NS,X,99,50,,
2021,164259141,144595553,1,60,57,U,98,50,50,65
2021,164260429,144596677,1,18,15,F,30,50,15,
2021,164254802,144591812,1,21,18,M,20,50,18,
2021,170210409,149865078,1,38,35,M,30,50,35,
2021,164260426,144596674,1,31,28,F,30,50,28,
2021,166543767,146616551,0,104,NS,X,99,50,,
2021,164260427,144596675,1,21,18,F,10,50,18,
2021,164261208,144597323,1,25,22,F,30,50,22,
2021,165316569,145529682,0,104,NS,X,99,50,,
2021,168226759,148112884,1,19,16,U,98,50,14,18
2021,165316568,145529681,1,40,37,M,30,50,37,
2021,164259143,144595555,1,30,27,M,10,50,27,
2021,164259991,144596289,1,34,31,M,30,50,31,
2021,166543766,146616550,0,104,NS,X,99,50,,
2021,170527675,150147007,1,31,28,F,30,50,28,
2021,170527676,150147007,2,24,21,M,30,50,21,
2021,164260431,144596679,1,59,56,M,10,50,56,
2021,164260425,144596673,1,57,54,M,10,50,54,
2021,164259433,144595813,1,70,67,M,10,50,67,
2021,166543754,146616540,1,58,55,M,98,50,55,
2021,164260433,144596681,1,46,43,M,10,50,43,
2021,164260430,144596678,1,55,52,F,30,50,52,
2021,164259993,144596291,0,104,NS,X,99,50,,
2021,164260436,144596684,1,20,17,M,10,50,17,
2021,164260435,144596683,1,18,15,M,10,50,15,
2021,168226664,148112800,0,104,NS,X,99,50,,
2021,164259434,144595814,1,44,41,F,30,50,41,
2021,164259994,144596292,1,37,34,F,10,50,34,
2021,164260432,144596680,1,30,27,M,10,50,27,
2021,164258649,144595140,1,41,38,M,10,50,38,
2021,164259996,144596294,1,41,38,M,20,50,38,
2021,164259437,144595816,1,20,17,F,10,50,17,
2021,164259995,144596293,1,46,43,M,10,50,43,
2021,164259435,144595815,1,44,41,F,30,50,41,
2021,164259436,144595815,2,46,43,M,30,50,43,
2021,164258633,144595126,0,104,NS,X,99,50,,
2021,164259438,144595817,1,27,24,M,10,50,24,
2021,164260720,144596919,1,58,55,F,10,50,55,
2021,168226743,148112868,1,32,29,M,30,50,29,
2021,164260434,144596682,1,45,42,F,10,50,42,
2021,166543768,146616552,1,49,46,M,30,50,46,
2021,164258634,144595127,0,104,NS,X,99,50,,
2021,164260712,144596911,1,16,13,F,10,50,13,
2021,164258635,144595128,0,104,NS,X,99,50,,
2021,164260437,144596685,1,45,42,F,30,50,42,
2021,165316593,145529704,0,104,NS,X,99,50,,
2021,164260000,144596298,1,69,66,M,10,50,66,
2021,164260001,144596298,2,38,35,U,98,50,30,40
2021,168883140,148692918,0,104,NS,X,99,50,,
2021,166543769,146616553,1,64,61,M,20,50,61,
2021,164258636,144595129,0,104,NS,X,99,50,,
2021,165316607,145529716,1,47,44,M,10,50,44,
2021,164258641,144595134,0,104,NS,X,99,50,,
2021,165316608,145529717,1,22,19,F,10,50,19,
2021,164260439,144596687,1,51,48,M,30,50,48,
2021,164260002,144596299,1,30,27,F,10,50,27,
2021,164260003,144596300,1,31,28,F,10,50,28,
2021,164260004,144596300,2,28,25,M,10,50,25,
2021,164258637,144595130,0,104,NS,X,99,50,,
2021,164260440,144596688,1,38,35,M,20,50,35,
2021,164260441,144596689,0,104,NS,X,99,50,,
2021,166543755,146616541,1,35,32,F,20,50,32,
2021,164260023,144596318,1,30,27,F,10,50,27,
2021,164260024,144596318,2,29,26,F,10,50,26,
2021,164260711,144596910,0,104,NS,X,99,50,,
2021,164260713,144596912,0,104,NS,X,99,50,,
2021,164260006,144596302,1,14,11,M,10,50,11,
2021,164258642,144595135,0,104,NS,X,99,50,,
2021,164260714,144596913,1,20,17,F,30,50,17,
2021,164258640,144595133,1,27,24,F,30,50,24,
2021,164260007,144596303,1,41,38,F,10,50,38,
2021,164260008,144596303,2,40,37,M,10,50,37,
2021,168226744,148112869,0,104,NS,X,99,50,,
2021,168226745,148112870,1,40,37,M,30,50,37,
2021,164259439,144595818,0,104,NS,X,99,50,,
2021,168226701,148112832,1,40,37,F,10,50,30,45
2021,164260733,144596928,0,104,NS,X,99,50,,
2021,165316610,145529719,1,47,44,M,10,50,44,
2021,164260019,144596314,1,34,31,F,10,50,31,
2021,164258648,144595139,1,30,27,F,30,50,27,
2021,164260717,144596916,1,25,22,M,30,50,22,
2021,164259440,144595819,1,39,36,F,10,50,36,
2021,168226782,148112906,0,104,NS,X,99,50,,
2021,164260723,144596922,1,19,16,F,10,50,16,
2021,164260724,144596922,2,18,15,F,10,50,14,16
2021,164260725,144596922,3,17,14,F,20,50,14,
2021,166543756,146616542,1,37,34,F,10,50,34,
2021,166543757,146616542,2,29,26,F,10,50,26,
2021,164258647,144595138,0,104,NS,X,99,50,,
2021,164259441,144595820,1,36,33,M,10,50,33,
2021,164259442,144595820,2,66,63,F,30,50,63,
2021,164259443,144595821,1,54,51,F,10,50,51,
2021,164260011,144596306,1,37,34,M,30,50,34,
2021,165316595,145529706,1,24,21,F,30,50,21,
2021,164260012,144596307,1,44,41,F,30,50,41,
2021,164258651,144595142,1,33,30,M,10,50,30,
2021,164260013,144596308,1,32,29,M,20,50,29,
2021,164260016,144596311,1,20,17,F,10,50,17,
2021,164260015,144596310,0,104,NS,X,99,50,,
2021,164260719,144596918,1,37,34,M,10,50,34,
2021,164260716,144596915,0,104,NS,X,99,50,,
2021,165316570,145529683,1,25,22,M,30,50,22,
2021,168226760,148112885,0,104,NS,X,99,50,,
2021,164260017,144596312,1,49,46,M,30,50,46,
2021,168226747,148112872,0,104,NS,X,99,50,,
2021,168226715,148112845,0,104,NS,X,99,50,,
2021,164260722,144596921,1,24,21,M,10,50,21,
2021,164260721,144596920,1,51,48,M,10,50,48,
2021,164259447,144595825,0,104,NS,X,99,50,,
2021,164260726,144596923,0,104,NS,X,99,50,,
2021,168226761,148112886,0,104,NS,X,99,50,,
2021,168226716,148112846,0,104,NS,X,99,50,,
2021,164260021,144596316,1,30,27,F,10,50,27,
2021,164260025,144596319,0,104,NS,X,99,50,,
2021,164259451,144595827,1,48,45,M,10,50,45,
2021,164260731,144596926,0,104,NS,X,99,50,,
2021,164258652,144595143,0,104,NS,X,99,50,,
2021,164260734,144596929,1,17,14,F,10,50,14,
2021,164260735,144596930,0,104,NS,X,99,50,,
2021,164259448,144595826,1,50,47,F,10,50,47,
2021,164259449,144595826,2,29,26,M,30,50,26,
2021,164259450,144595826,3,20,17,F,10,50,17,
2021,164260022,144596317,0,104,NS,X,99,50,,
2021,164258654,144595145,1,36,33,M,30,50,33,
2021,164258656,144595147,1,59,56,M,20,50,56,
2021,168226703,148112834,1,28,25,M,10,50,20,30
2021,170210430,149865097,1,73,70,M,10,50,70,
2021,168883431,148693170,1,42,39,M,10,50,39,
2021,164259454,144595830,0,104,NS,X,99,50,,
2021,164219240,144560689,1,23,20,M,10,50,20,
2021,165316578,145529691,1,34,31,M,10,50,31,
2021,164259455,144595831,0,104,NS,X,99,50,,
2021,164260034,144596327,1,25,22,M,10,50,22,
2021,164260035,144596327,2,31,28,M,10,50,28,
2021,164260036,144596327,3,37,34,F,10,50,34,
2021,164260037,144596327,4,24,21,F,10,50,21,
2021,164260038,144596327,5,33,30,M,10,50,30,
2021,164258661,144595152,1,40,37,M,30,50,37,
2021,164260026,144596320,1,23,20,M,30,50,20,
2021,164260743,144596938,0,104,NS,X,99,50,,
2021,164260737,144596932,1,48,45,M,10,50,45,
2021,164258660,144595151,1,45,42,F,10,50,42,
2021,164258662,144595153,1,17,14,M,10,50,14,
2021,165316571,145529684,1,47,44,M,10,50,44,
2021,165316576,145529689,1,22,19,F,10,50,19,
2021,168226764,148112889,1,42,39,F,30,50,39,
2021,164258657,144595148,1,37,34,M,20,50,34,
2021,164260738,144596933,1,37,34,M,10,50,34,
2021,164260028,144596322,1,60,57,M,10,50,57,
2021,165316611,145529720,1,29,26,M,10,50,26,
2021,164260027,144596321,1,20,17,M,30,50,17,
2021,164258665,144595156,0,104,NS,X,99,50,,
2021,164258663,144595154,1,39,36,M,30,50,36,
2021,164260029,144596323,1,48,45,M,10,50,45,
2021,164260742,144596937,1,61,58,M,10,50,58,
2021,164260747,144596941,1,18,15,M,20,50,15,
2021,164258664,144595155,1,30,27,F,10,50,27,
2021,165316596,145529707,1,26,23,M,10,50,23,
2021,165316597,145529707,2,26,23,F,10,50,23,
2021,166543770,146616554,1,81,78,M,10,50,78,
2021,164260744,144596939,1,40,37,M,10,50,37,
2021,164259461,144595837,1,31,28,F,10,50,28,
2021,164259460,144595836,1,42,39,F,30,50,39,
2021,164259462,144595838,1,23,20,F,30,50,20,
2021,164258666,144595157,1,39,36,F,10,50,36,
2021,164259463,144595839,1,61,58,M,20,50,58,
2021,165316555,145529672,1,27,24,M,10,50,18,30
2021,165316556,145529672,3,35,32,M,10,50,32,
2021,165316557,145529672,2,25,22,M,10,50,22,
2021,165316554,145529671,1,47,44,M,10,50,44,
2021,164260033,144596326,1,35,32,F,30,50,32,
2021,168226766,148112891,1,25,22,M,10,50,20,25
2021,168226767,148112891,2,25,22,M,30,50,20,25
2021,164260748,144596942,1,30,27,F,30,50,27,
2021,164259467,144595843,1,19,16,F,30,50,16,
2021,168883466,148693196,1,69,66,M,10,50,66,
2021,164259465,144595841,1,47,44,M,10,50,44,
2021,166543739,146616527,1,30,27,M,20,50,27,
2021,164259464,144595840,1,43,40,M,30,50,40,
2021,168226705,148112836,0,104,NS,X,99,50,,
2021,164260749,144596943,1,64,61,M,20,50,61,
2021,164259466,144595842,1,28,25,F,20,50,25,
2021,164258672,144595161,1,24,21,M,30,50,21,
2021,164258668,144595159,1,32,29,M,30,50,29,
2021,164260040,144596329,1,29,26,M,10,50,26,
2021,164260755,144596947,1,35,32,M,10,50,32,
2021,164259468,144595844,0,104,NS,X,99,50,,
2021,164260771,144596961,1,19,16,M,10,50,16,
2021,164260772,144596961,2,50,47,F,10,50,47,
2021,165316613,145529722,1,29,26,M,10,50,26,
2021,165316614,145529722,2,34,31,M,10,50,31,
2021,165316615,145529722,3,26,23,F,10,50,23,
2021,164258675,144595164,1,29,26,M,10,50,26,
2021,164258676,144595164,2,34,31,M,10,50,31,
2021,164258677,144595164,3,26,23,F,10,50,23,
2021,164260754,144596946,1,32,29,M,10,50,29,
2021,165316558,145529673,0,104,NS,X,99,50,,
2021,164259477,144595851,0,104,NS,X,99,50,,
2021,164259472,144595848,2,45,42,F,10,50,42,
2021,164259473,144595848,3,25,22,M,10,50,22,
2021,164259474,144595848,1,24,21,M,10,50,21,
2021,164259469,144595845,0,104,NS,X,99,50,,
2021,164260757,144596949,1,28,25,M,10,50,25,
2021,168226720,148112848,1,48,45,F,30,50,45,
2021,164260756,144596948,1,23,20,M,30,50,20,
2021,164259476,144595850,1,53,50,M,10,50,50,
2021,164260039,144596328,2,49,46,M,10,50,46,
2021,168226768,148112892,1,29,26,M,10,50,26,
2021,164260759,144596951,1,43,40,M,10,50,40,
2021,168226722,148112850,0,104,NS,X,99,50,,
2021,164260052,144596339,1,27,24,M,10,50,24,
2021,164260041,144596330,1,39,36,M,30,50,36,
2021,170210473,149865138,0,104,NS,X,99,50,,
2021,164260763,144596953,0,104,NS,X,99,50,,
2021,164259480,144595854,0,104,NS,X,99,50,,
2021,164260764,144596954,0,104,NS,X,99,50,,
2021,164259481,144595855,0,104,NS,X,99,50,,
2021,164259012,144595452,0,104,NS,X,99,50,,
2021,164259482,144595856,1,25,22,F,10,50,22,
2021,164259015,144595455,0,104,NS,X,99,50,,
2021,164260769,144596959,1,62,59,M,10,50,59,
2021,164259013,144595453,1,38,35,M,10,50,35,
2021,165316617,145529724,1,55,52,M,10,50,52,
2021,164260765,144596955,1,38,35,F,98,50,35,
2021,168226769,148112893,0,104,NS,X,99,50,,
2021,164260768,144596958,1,30,27,M,20,50,27,
2021,164259014,144595454,1,23,20,M,10,50,20,
2021,164259016,144595456,0,104,NS,X,99,50,,
2021,164260042,144596331,1,45,42,M,30,50,42,
2021,165316559,145529674,0,104,NS,X,99,50,,
2021,164259483,144595857,1,45,42,M,30,50,42,
2021,164260050,144596338,1,24,21,F,30,50,21,
2021,164260051,144596338,2,27,24,M,30,50,24,
2021,165316579,145529692,1,40,37,F,30,50,37,
2021,164260048,144596336,1,18,15,F,20,50,15,
2021,164260046,144596334,1,26,23,M,20,50,23,
2021,164260047,144596335,0,104,NS,X,99,50,,
2021,164260044,144596333,1,35,32,M,30,50,32,
2021,164260045,144596333,2,25,22,M,30,50,22,
2021,164259018,144595458,1,43,40,M,30,50,40,
2021,164259019,144595458,2,40,37,M,30,50,37,
2021,164260770,144596960,1,36,33,M,30,50,33,
2021,164259485,144595859,1,24,21,M,30,50,21,
2021,164259486,144595859,2,23,20,M,30,50,20,
2021,164259484,144595858,1,38,35,M,10,50,35,
2021,164260773,144596962,1,22,19,M,20,50,19,
2021,164259020,144595459,1,22,19,F,30,50,19,
2021,164259487,144595860,1,62,59,M,10,50,59,
2021,168226707,148112838,0,104,NS,X,99,50,,
2021,165316618,145529725,0,104,NS,X,99,50,,
2021,164260049,144596337,0,104,NS,X,99,50,,
2021,170210438,149865105,0,104,NS,X,99,50,,
2021,164259490,144595863,1,46,43,F,20,50,43,
2021,164259023,144595462,1,28,25,M,30,50,25,
2021,164259488,144595861,1,59,56,M,30,50,56,
2021,164260776,144596965,0,104,NS,X,99,50,,
2021,164260778,144596967,0,104,NS,X,99,50,,
2021,164260777,144596966,1,44,41,M,10,50,41,
2021,168226771,148112895,1,28,25,M,10,50,25,
2021,166543772,146616556,1,32,29,F,30,50,29,
2021,164260781,144596970,0,104,NS,X,99,50,,
2021,168226729,148112855,1,16,13,M,30,50,13,
2021,164259501,144595874,1,16,13,M,30,50,13,
2021,164260782,144596971,0,104,NS,X,99,50,,
2021,166543758,146616543,1,36,33,F,10,50,33,
2021,164259029,144595468,0,104,NS,X,99,50,,
2021,164260785,144596974,1,41,38,M,10,50,38,
2021,166543771,146616555,1,34,31,M,10,50,31,
2021,164260784,144596973,1,32,29,M,30,50,29,
2021,168883433,148693172,1,43,40,M,10,50,40,
2021,164259026,144595465,1,30,27,M,10,50,27,
2021,164259492,144595865,1,69,66,M,10,50,66,
2021,164259491,144595864,1,47,44,M,10,50,44,
2021,164261209,144597324,1,14,11,M,10,50,11,
2021,164259506,144595879,1,18,15,F,10,50,15,
2021,164260054,144596341,1,34,31,F,10,50,31,
2021,164259494,144595867,0,104,NS,X,99,50,,
2021,164260786,144596975,1,16,13,M,30,50,13,
2021,164259496,144595869,1,20,17,M,10,50,17,
2021,164260787,144596976,0,104,NS,X,99,50,,
2021,164259027,144595466,1,51,48,F,30,50,48,
2021,165316560,145529675,1,38,35,M,10,50,35,
2021,164259495,144595868,1,35,32,F,30,50,32,
2021,164260347,144596610,1,40,37,F,10,50,37,
2021,164260348,144596610,2,50,47,M,30,50,47,
2021,165316620,145529727,1,36,33,M,30,50,33,
2021,168226708,148112839,0,104,NS,X,99,50,,
2021,164259497,144595870,0,104,NS,X,99,50,,
2021,164260055,144596342,0,104,NS,X,99,50,,
2021,166543763,146616547,1,16,13,M,20,50,13,
2021,164261210,144597325,1,18,15,M,20,50,15,
2021,164261211,144597325,2,16,13,M,20,50,13,
2021,164259500,144595873,0,104,NS,X,99,50,,
2021,164260790,144596979,1,32,29,M,10,50,29,
2021,164259504,144595877,0,104,NS,X,99,50,,
2021,164260789,144596978,1,33,30,M,10,50,30,
2021,164260349,144596611,1,60,57,M,10,50,57,
2021,168226724,148112852,1,29,26,M,30,50,26,
2021,165316621,145529728,0,104,NS,X,99,50,,
2021,164260056,144596343,1,35,32,M,10,50,32,
2021,164260058,144596345,1,22,19,M,30,50,19,
2021,164260057,144596344,1,57,54,M,10,50,54,
2021,168226751,148112876,1,26,23,M,10,50,23,
2021,164260793,144596982,1,41,38,M,10,50,38,
2021,164260794,144596982,2,44,41,M,10,50,41,
2021,164259503,144595876,0,104,NS,X,99,50,,
2021,164259031,144595470,0,104,NS,X,99,50,,
2021,168226773,148112897,1,43,40,M,10,50,40,
2021,164261212,144597326,0,104,NS,X,99,50,,
2021,164260319,144596585,1,27,24,M,10,50,24,
2021,164259032,144595471,1,18,15,M,30,50,15,
2021,164259033,144595471,2,21,18,F,10,50,18,
2021,165316561,145529676,1,33,30,M,30,50,30,
2021,164260321,144596587,1,29,26,F,30,50,26,
2021,164260792,144596981,1,49,46,M,10,50,46,
2021,164259505,144595878,1,35,32,F,30,50,32,
2021,164260320,144596586,1,44,41,M,10,50,41,
2021,168226775,148112899,0,104,NS,X,99,50,,
2021,164259508,144595881,1,22,19,F,10,50,19,
2021,164260804,144596991,0,104,NS,X,99,50,,
2021,164260810,144596993,1,37,34,M,10,50,34,
2021,164260322,144596588,0,104,NS,X,99,50,,
2021,165316599,145529709,1,31,28,F,30,50,28,
2021,165316601,145529711,1,25,22,M,10,50,22,
2021,168226749,148112874,0,104,NS,X,99,50,,
2021,170528707,150147877,1,55,52,M,10,50,52,
2021,164260802,144596990,1,19,16,F,10,50,16,
2021,164260803,144596990,2,20,17,F,10,50,17,
2021,164259035,144595473,1,44,41,M,10,50,41,
2021,164260797,144596985,1,46,43,M,10,50,43,
2021,170210445,149865112,0,104,NS,X,99,50,,
2021,164259517,144595890,1,31,28,M,10,50,28,
2021,164259509,144595882,0,104,NS,X,99,50,,
2021,164259036,144595474,1,41,38,M,10,50,38,
2021,164260798,144596986,0,104,NS,X,99,50,,
2021,164259042,144595478,1,24,21,F,20,50,21,
2021,164260325,144596591,0,104,NS,X,99,50,,
2021,165316580,145529693,1,43,40,F,10,50,40,
2021,164259037,144595475,2,31,28,M,20,50,28,
2021,164259038,144595475,3,32,29,M,20,50,29,
2021,164259512,144595885,1,43,40,F,30,50,40,
2021,164260811,144596994,0,104,NS,X,99,50,,
2021,164260800,144596988,0,104,NS,X,99,50,,
2021,164259056,144595488,1,19,16,M,10,50,16,
2021,165316602,145529712,1,30,27,M,30,50,27,
2021,165316603,145529712,2,26,23,M,30,50,23,
2021,164259513,144595886,1,24,21,M,10,50,21,
2021,164260327,144596593,1,64,61,F,10,20,61,
2021,164260328,144596593,2,33,30,M,10,20,30,
2021,164259040,144595477,1,59,56,M,10,50,56,
2021,164259041,144595477,2,44,41,F,10,50,41,
2021,164260329,144596594,1,25,22,F,30,50,22,
2021,164260330,144596594,2,26,23,M,30,50,23,
2021,164259514,144595887,1,30,27,M,10,50,27,
2021,164259518,144595891,0,104,NS,X,99,50,,
2021,168226710,148112841,0,104,NS,X,99,50,,
2021,165316623,145529730,1,38,35,M,10,50,35,
2021,165316733,145529822,1,19,16,M,10,50,16,
2021,165316734,145529822,2,16,13,M,10,50,13,
2021,164260813,144596996,0,104,NS,X,99,50,,
2021,164259044,144595480,0,104,NS,X,99,50,,
2021,168226733,148112858,1,43,40,M,30,50,40,
2021,164260814,144596997,1,33,30,M,10,50,30,
2021,164260816,144596999,1,52,49,M,10,50,49,
2021,164260337,144596601,0,104,NS,X,99,50,,
2021,164259043,144595479,1,18,15,M,10,50,15,
2021,164260336,144596600,1,34,31,M,30,50,31,
2021,164260815,144596998,1,20,17,M,10,50,17,
2021,164259519,144595892,0,104,NS,X,99,50,,
2021,164260338,144596602,1,20,17,M,30,50,17,
2021,164260817,144597000,1,20,17,M,30,50,17,
2021,170210418,149865086,0,104,NS,X,99,50,,
2021,164259522,144595895,1,31,28,M,10,50,28,
2021,168226735,148112860,0,104,NS,X,99,50,,
2021,166543759,146616544,1,34,31,F,30,50,31,
2021,164259046,144595482,1,28,25,M,10,50,25,
2021,164259047,144595482,2,41,38,M,10,50,38,
2021,164259520,144595893,1,33,30,F,30,50,30,
2021,164261201,144597316,1,51,48,M,10,50,48,
2021,164259045,144595481,0,104,NS,X,99,50,,
2021,164259048,144595483,1,31,28,F,30,50,28,
2021,164259049,144595483,2,40,37,M,30,50,37,
2021,164260818,144597001,1,45,42,M,10,50,42,
2021,164260342,144596606,2,29,26,F,30,50,26,
2021,164260343,144596606,1,25,22,F,30,50,22,
2021,164259525,144595898,0,104,NS,X,99,50,,
2021,164259542,144595913,1,19,16,M,10,50,16,
2021,164259052,144595486,0,104,NS,X,99,50,,
2021,164260825,144597007,0,104,NS,X,99,50,,
2021,170210451,149865118,0,104,NS,X,99,50,,
2021,164259526,144595899,1,35,32,M,30,50,32,
2021,164260341,144596605,1,29,26,M,10,50,26,
2021,164260339,144596603,1,19,16,F,10,50,16,
2021,164260820,144597003,1,36,33,M,10,50,33,
2021,164260821,144597003,2,31,28,F,10,50,28,
2021,165316624,145529731,1,36,33,M,10,50,33,
2021,164259529,144595902,1,43,40,M,10,50,40,
2021,164259530,144595902,2,32,29,F,10,50,29,
2021,164260823,144597005,1,35,32,M,30,50,32,
2021,164259528,144595901,1,46,43,M,30,50,43,
2021,164260344,144596607,1,44,41,M,10,50,41,
2021,164259053,144595487,1,37,34,M,10,50,34,
2021,164259054,144595487,2,40,37,M,20,50,37,
2021,164259055,144595487,3,24,21,F,20,50,21,
2021,164259547,144595917,1,25,22,M,10,50,22,
2021,164260822,144597004,1,20,17,M,10,50,17,
2021,166543765,146616549,1,39,36,F,10,50,36,
2021,165316625,145529732,0,104,NS,X,99,50,,
2021,164260345,144596608,1,18,15,F,30,50,15,
2021,164259533,144595905,0,104,NS,X,99,50,,
2021,164260828,144597010,1,38,35,F,30,50,35,
2021,164259057,144595489,1,23,20,M,30,50,20,
2021,166543773,146616557,0,104,NS,X,99,50,,
2021,164260831,144597013,0,104,NS,X,99,50,,
2021,164259534,144595906,1,29,26,F,10,50,26,
2021,164260351,144596613,1,62,59,M,10,50,59,
2021,165316627,145529734,1,24,21,F,10,50,21,
2021,165316628,145529734,2,26,23,M,10,50,23,
2021,164260830,144597012,1,33,30,M,20,50,30,
2021,164259060,144595491,1,31,28,F,10,50,28,
2021,164260829,144597011,1,41,38,M,10,50,38,
2021,166543760,146616545,1,58,55,U,98,50,50,60
2021,166543761,146616545,2,48,45,U,98,50,40,50
2021,164261170,144597291,1,27,24,M,10,50,24,
2021,164259068,144595497,1,48,45,M,10,50,45,
2021,166543764,146616548,1,48,45,M,10,50,45,
2021,164261175,144597295,0,104,NS,X,99,50,,
2021,164261173,144597293,0,104,NS,X,99,50,,
2021,164261174,144597294,0,104,NS,X,99,50,,
2021,164261176,144597296,1,17,14,F,30,50,14,
2021,164261177,144597296,2,16,13,F,30,50,13,
2021,164261180,144597299,0,104,NS,X,99,50,,
2021,164260350,144596612,0,104,NS,X,99,50,,
2021,164260352,144596614,0,104,NS,X,99,50,,
2021,164259061,144595492,1,19,16,M,10,50,16,
2021,164260367,144596628,0,104,NS,X,99,50,,
2021,168226712,148112843,1,48,45,M,10,50,45,
2021,164259539,144595911,1,59,56,M,30,50,56,
2021,164259554,144595924,1,33,30,U,98,50,20,40
2021,164259555,144595924,2,33,30,U,98,50,20,40
2021,164261179,144597298,1,49,46,F,10,50,46,
2021,164259063,144595494,1,39,36,F,30,50,36,
2021,164259064,144595494,2,74,71,M,10,50,71,
2021,164259065,144595494,3,37,34,F,30,50,34,
2021,164259543,144595914,1,68,65,M,10,50,65,
2021,164259544,144595914,2,43,40,F,10,50,40,
2021,164259067,144595496,1,23,20,M,10,50,20,
2021,164261178,144597297,1,55,52,M,10,50,52,
2021,164260354,144596616,1,31,28,F,10,50,28,
2021,168226737,148112862,1,20,17,M,10,50,17,
2021,164260355,144596617,0,104,NS,X,99,50,,
2021,164261181,144597300,1,19,16,M,30,50,16,
2021,168883488,148693216,1,36,33,M,30,50,33,
2021,168883489,148693216,2,27,24,M,30,50,24,
2021,168883490,148693216,3,40,37,M,10,50,37,
2021,168226739,148112864,1,16,13,M,20,50,13,
2021,165316629,145529735,1,55,52,F,10,50,52,
2021,168226779,148112903,1,25,22,F,30,50,22,
2021,164259075,144595504,1,16,13,M,10,50,13,
2021,170210393,149865063,1,17,14,M,10,50,14,
2021,164261196,144597312,1,18,15,M,10,50,15,
2021,164261197,144597312,2,18,15,M,10,50,15,
2021,164261198,144597313,1,18,15,M,10,50,15,
2021,164259069,144595498,1,28,25,M,10,50,25,
2021,166543762,146616546,1,41,38,M,10,50,38,
2021,165316630,145529736,0,104,NS,X,99,50,,
2021,170210424,149865091,1,32,29,M,30,50,29,
2021,170210458,149865125,1,43,40,F,10,50,40,
2021,164259070,144595499,1,29,26,F,10,50,26,
2021,164260358,144596620,1,34,31,F,10,50,31,
2021,164259071,144595500,1,30,27,M,30,50,27,
2021,164259077,144595506,1,21,18,M,30,50,18,
2021,165316632,145529738,1,32,29,M,10,50,29,
2021,164260357,144596619,1,24,21,M,30,50,21,
2021,166543774,146616558,1,41,38,M,30,50,38,
2021,164261188,144597307,0,104,NS,X,99,50,,
2021,164259074,144595503,1,18,15,F,10,50,15,
